s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_LJ AIR
 1.7561671E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2597810E-002
 1.7581505E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7912331E-015, 5.2665719E-016, 2.2603164E-002
 1.7601339E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4034403E-016, 2.2608498E-002
 1.7621173E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2613812E-002
 1.7641007E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2619107E-002
 1.7660841E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2624381E-002
 1.7680674E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.2629637E-002
 1.7700508E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.2634872E-002
 1.7720342E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2640088E-002
 1.7740176E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2613317E-016, 2.2645284E-002
 1.7760010E+000, 0.0000000E+000, 0.0000000E+000,-1.2221335E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4086805E-016, 2.2650461E-002
 1.7782323E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2655940E-002
 1.7802157E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2661398E-002
 1.7821990E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5507890E-016, 2.2666514E-002
 1.7841824E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5507890E-016, 2.2671612E-002
 1.7861658E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7912331E-015, 5.6928975E-016, 2.2676690E-002
 1.7881492E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2681750E-002
 1.7901326E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.2686790E-002
 1.7921160E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.2691812E-002
 1.7940995E+000, 0.0000000E+000, 0.0000000E+000,-1.2221335E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4086805E-016, 2.2696815E-002
 1.7960578E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2701771E-002
 1.7980644E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2706762E-002
 1.8000709E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2711766E-002
 1.8020773E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2716752E-002
 1.8040838E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2721718E-002
 1.8060904E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.2726666E-002
 1.8080969E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2731595E-002
 1.8101033E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5507890E-016, 2.2736505E-002
 1.8121098E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2741396E-002
 1.8141164E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7706008E-015, 5.8350061E-016, 2.2746269E-002
 1.8161229E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2751124E-002
 1.8181293E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2755960E-002
 1.8201581E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2760801E-002
 1.8221201E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8108417E-015, 6.1192232E-016, 2.2765550E-002
 1.8240820E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2770225E-002
 1.8260438E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.2774883E-002
 1.8280058E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2613317E-016, 2.2779523E-002
 1.8302130E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5455488E-016, 2.2784435E-002
 1.8321749E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2613317E-016, 2.2789327E-002
 1.8341367E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2793914E-002
 1.8360987E+000, 0.0000000E+000, 0.0000000E+000,-1.2221335E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4086805E-016, 2.2798483E-002
 1.8380606E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2803036E-002
 1.8400226E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8108417E-015, 5.8350061E-016, 2.2807572E-002
 1.8422296E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.2812372E-002
 1.8441916E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2817154E-002
 1.8461535E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2821637E-002
 1.8481154E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2826104E-002
 1.8500773E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2830553E-002
 1.8520392E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8108417E-015, 5.5507890E-016, 2.2834986E-002
 1.8540012E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5507890E-016, 2.2839403E-002
 1.8562083E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2613317E-016, 2.2844078E-002
 1.8581702E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2848734E-002
 1.8601321E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2665719E-016, 2.2853099E-002
 1.8620940E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.2857448E-002
 1.8640560E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2861781E-002
 1.8660178E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2866098E-002
 1.8682250E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2870667E-002
 1.8701869E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.2875217E-002
 1.8721489E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5507890E-016, 2.2879484E-002
 1.8741107E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5507890E-016, 2.2883735E-002
 1.8760726E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.2887969E-002
 1.8780346E+000, 0.0000000E+000, 0.0000000E+000,-1.2647661E-015, 1.7627587E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9799264E-016, 2.2892188E-002
 1.8800675E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2896487E-002
 1.8820506E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.2900779E-002
 1.8840338E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5507890E-016, 2.2904995E-002
 1.8860170E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2909195E-002
 1.8880000E+000, 0.0000000E+000, 0.0000000E+000,-1.2221335E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4086805E-016, 2.2913379E-002
 1.8902036E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5507890E-016, 2.2917779E-002
 1.8921866E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7914574E-015, 5.5507890E-016, 2.2922161E-002
 1.8941698E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2926296E-002
 1.8961530E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7914574E-015, 5.5507890E-016, 2.2930416E-002
 1.8981361E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.2934520E-002
 1.9001193E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2938608E-002
 1.9021244E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2613317E-016, 2.2942701E-002
 1.9040635E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8321723E-015, 5.9771146E-016, 2.2946716E-002
 1.9060025E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5455488E-016, 2.2950669E-002
 1.9081841E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2954852E-002
 1.9101231E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.2959019E-002
 1.9120622E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2962926E-002
 1.9140012E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2613317E-016, 2.2966819E-002
 1.9161828E+000, 0.0000000E+000, 0.0000000E+000,-1.1084467E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5455488E-016, 2.2970939E-002
 1.9181218E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2613317E-016, 2.2975043E-002
 1.9200609E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8321723E-015, 6.2613317E-016, 2.2978891E-002
 1.9222423E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6285976E-015, 5.5507890E-016, 2.2982963E-002
 1.9241813E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.2987019E-002
 1.9261204E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.2990823E-002
 1.9280595E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.2994612E-002
 1.9302410E+000, 0.0000000E+000, 0.0000000E+000,-1.1368684E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2613317E-016, 2.2998622E-002
 1.9321800E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.3002617E-002
 1.9341191E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8321723E-015, 5.8350061E-016, 2.3006362E-002
 1.9360582E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8321723E-015, 5.8350061E-016, 2.3010094E-002
 1.9382397E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.3014043E-002
 1.9401788E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.3017977E-002
 1.9421178E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5507890E-016, 2.3021666E-002
 1.9440569E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.3025340E-002
 1.9462383E+000, 0.0000000E+000, 0.0000000E+000,-1.2221335E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4086805E-016, 2.3029229E-002
 1.9481773E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.3033104E-002
 1.9501165E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.3036736E-002
 1.9520556E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5507890E-016, 2.3040354E-002
 1.9542370E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.3044184E-002
 1.9561760E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.3047999E-002
 1.9581151E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.7627587E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4010119E-016, 2.3051576E-002
 1.9600542E+000, 0.0000000E+000, 0.0000000E+000,-1.2221335E-015, 1.7596018E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3746832E-016, 2.3055139E-002
 1.9620886E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.7573815E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2103714E-016, 2.3058791E-002
 1.9640495E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7586844E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7918350E-016, 2.3062442E-002
 1.9660103E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7586844E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7918350E-016, 2.3066005E-002
 1.9681891E+000, 0.0000000E+000, 0.0000000E+000,-1.2363444E-015, 1.7612531E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2490876E-016, 2.3069751E-002
 1.9701500E+000, 0.0000000E+000, 0.0000000E+000,-1.2079227E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5507890E-016, 2.3073482E-002
 1.9721109E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.3077003E-002
 1.9740717E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.3080511E-002
 1.9760327E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6928975E-016, 2.3084005E-002
 1.9782114E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6306113E-015, 6.4034403E-016, 2.3087679E-002
 1.9801723E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.3091339E-002
 1.9821333E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.3094793E-002
 1.9841813E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.3098301E-002
 1.9860985E+000, 0.0000000E+000, 0.0000000E+000,-1.1937118E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8529674E-015, 5.6928975E-016, 2.3101757E-002
 1.9880159E+000, 0.0000000E+000, 0.0000000E+000,-1.1226575E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4034403E-016, 2.3105095E-002
 1.9901729E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.3108629E-002
 1.9920901E+000, 0.0000000E+000, 0.0000000E+000,-1.1652901E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9771146E-016, 2.3112149E-002
 1.9940075E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.3115450E-002
 1.9961644E+000, 0.0000000E+000, 0.0000000E+000,-1.1795009E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8350061E-016, 2.3118943E-002
 1.9980818E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1192232E-016, 2.3122423E-002
 2.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1510792E-015, 1.7630016E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8520646E-015, 6.1192232E-016, 2.3125686E-002
